common_name,genus,species,type,cultivar,date_removed,latitude,longitude
Hawthorne,Crataegus,x mordenensis,Deciduous,Toba,,-111.0523056,45.66621431
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0522773,45.66608995
Aspen,Populus,tremuloides,Deciduous,,,-111.0503393,45.66881043
Aspen,Populus,tremuloides,Deciduous,,,-111.0503133,45.6688046
Aspen,Populus,tremuloides,Deciduous,,,-111.0503157,45.6688149
Aspen,Populus,tremuloides,Deciduous,,,-111.0501711,45.66881787
Aspen,Populus,tremuloides,Deciduous,,,-111.0501668,45.66876694
Aspen,Populus,tremuloides,Deciduous,,,-111.050131,45.66881304
Aspen,Populus,tremuloides,Deciduous,,,-111.0500552,45.66878912
Aspen,Populus,tremuloides,Deciduous,,,-111.0500278,45.66881903
Aspen,Populus,tremuloides,Deciduous,,,-111.0500348,45.66877307
Selkirk Crabapple,Malus, ,Deciduous,Selkirk,6/27/16 16:50,-111.0494169,45.6690572
Selkirk Crabapple,Malus, ,Deciduous,Selkirk,6/27/16 16:52,-111.0494152,45.66912267
Selkirk Crabapple,Malus, ,Deciduous,Selkirk,6/27/16 16:54,-111.0494145,45.66919484
Selkirk Crabapple,Malus, ,Deciduous,Selkirk,6/27/16 16:53,-111.0494155,45.66926703
Selkirk Crabapple,Malus, ,Deciduous,Selkirk,6/27/16 16:55,-111.0494149,45.66933692
Mountain Ash,Sorbus,decora,Deciduous,,,-111.0511059,45.6666915
Ure Pear,Pyrus,ussuriensis,Deciduous,Ure,,-111.0512034,45.66673605
Birch (Paper),Betula,papyrifera,Deciduous,,,-111.0514459,45.6670654
Birch (Paper),Betula,papyrifera,Deciduous,,,-111.0514033,45.66709224
Mountain Ash,Sorbus,x thuringiaca,Deciduous,,,-111.0507723,45.66700799
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0517946,45.66687384
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0517394,45.66692806
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0502492,45.66662927
Oak (Bur),Quercus,macrocarpa,Deciduous,,,-111.0502407,45.66649847
Red Oak,Quercus,rubra,Deciduous,,,-111.0518082,45.66616115
Ginnala Maple,Acer,ginnala,Deciduous,,8/11/16 20:11,-111.0519414,45.66621582
Tatarian Maple,Acer,tataricum,Deciduous,,,-111.0518143,45.66605501
Tatarian Maple,Acer,tataricum,Deciduous,,,-111.0516718,45.66605682
Tatarian Maple,Acer,tataricum,Deciduous,,,-111.0515524,45.66605621
Tatarian Maple,Acer,tataricum,Deciduous,,,-111.0514357,45.6660574
Tatarian Maple,Acer,tataricum,Deciduous,,,-111.0512298,45.66606172
Tatarian Maple,Acer,tataricum,Deciduous,,,-111.0510327,45.66605975
Tatarian Maple,Acer,tataricum,Deciduous,,,-111.0509042,45.66606202
Mountain Maple,Acer,spicatum,Deciduous,,,-111.0516125,45.66616099
Mountain Ash,Sorbus,acuparia,Deciduous,,,-111.0515504,45.66632423
Ginnala Maple,Acer,ginnala,Deciduous,,,-111.0512222,45.66615559
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0511665,45.66624114
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0509536,45.66612301
Buckeye,Aesculus,glabra,Deciduous,,,-111.0508493,45.66623007
Buckeye,Aesculus,glabra,Deciduous,,,-111.05086,45.66650685
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0515725,45.66655217
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0511627,45.66644717
Hawthorne,Crataegus,x mordenensis,Deciduous,Toba,,-111.0469172,45.66572781
Hawthorne,Crataegus,x mordenensis,Deciduous,Toba,,-111.046919,45.66584772
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0469379,45.66583593
Ginalla Maple,Acer,ginnala,Deciduous,,,-111.0469392,45.66580071
Mountain Ash,Sorbus,decora,Deciduous,,,-111.0466378,45.66583942
Mountain Ash,Sorbus,decora,Deciduous,,,-111.0465913,45.66562874
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,,-111.0467025,45.66532057
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0468247,45.66586386
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0465421,45.66553234
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0464898,45.66549248
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0463833,45.66545618
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0463193,45.66543633
Elm (American),Ulmus,americana,Deciduous,Brandon,,-111.0465764,45.66547709
Linden,Tilia,mongolica,Deciduous,Harvest Gold,,-111.0465798,45.66541726
Mountain Ash,Sorbus,decora,Deciduous,,,-111.0465886,45.66536722
Linden,Tilia, ,Deciduous,,,-111.0463576,45.66532781
Linden,Tilia, ,Deciduous,,,-111.0461642,45.66532598
Linden,Tilia, ,Deciduous,,,-111.045904,45.66531538
Linden,Tilia, ,Deciduous,,,-111.0457248,45.66531426
Linden,Tilia, ,Deciduous,,,-111.0455664,45.66559851
Linden,Tilia, ,Deciduous,,,-111.0455623,45.66579524
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0455967,45.666284
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0455935,45.66603735
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0467872,45.66741944
Linden,Tilia, ,Deciduous,,,-111.0470965,45.66728919
Linden,Tilia, ,Deciduous,,,-111.0471761,45.66728084
Linden,Tilia, ,Deciduous,,,-111.0472473,45.66728114
Linden,Tilia, ,Deciduous,,,-111.0473751,45.66728187
Linden,Tilia, ,Deciduous,,,-111.0474839,45.66729406
Linden,Tilia, ,Deciduous,,,-111.0478814,45.66710101
Linden,Tilia, ,Deciduous,,,-111.0479022,45.6671183
Linden,Tilia, ,Deciduous,,,-111.047926,45.66707147
Linden,Tilia, ,Deciduous,,,-111.0479351,45.66709893
Linden,Tilia, ,Deciduous,,,-111.0479676,45.66704372
Linden,Tilia, ,Deciduous,,,-111.0479804,45.66706893
Linden,Tilia, ,Deciduous,,,-111.0480112,45.66705922
Apple (Flower Crab),Malus, ,Deciduous,Dolgo,,-111.0475838,45.6669249
Apple (Flower Crab),Malus, ,Deciduous,Dolgo,,-111.0474728,45.66695694
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0472367,45.66693067
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,,-111.0468823,45.66668857
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0465134,45.66661054
Linden,Tilia,mongolica,Deciduous,Harvest Gold,,-111.0464448,45.66646496
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0472927,45.66589094
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0473018,45.6657745
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0472947,45.6656415
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0474233,45.66564126
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0475645,45.66563601
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0477001,45.66563626
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,,-111.0478362,45.66560414
Honey Locust,Gleditsia,triacanthos,Deciduous,,,-111.0479762,45.66560168
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,,-111.0480442,45.66565042
Honey Locust,Gleditsia,triacanthos,Deciduous,Inermis,,-111.0479225,45.66564363
Linden,Tilia,cordata,Deciduous,Greenspire,,-111.0478264,45.66544116
Linden,Tilia,cordata,Deciduous,Greenspire,,-111.0479706,45.66536768
Linden,Tilia,cordata,Deciduous,Greenspire,,-111.0478906,45.66530993
Linden,Tilia,cordata,Deciduous,Greenspire,,-111.0477025,45.66544423
Linden,Tilia,cordata,Deciduous,Greenspire,,-111.0475851,45.66531143
Linden,Tilia,cordata,Deciduous,Greenspire,,-111.047535,45.66544028
Linden,Tilia,cordata,Deciduous,Greenspire,,-111.047262,45.66531388
Linden,Tilia,cordata,Deciduous,Greenspire,,-111.0473158,45.66544714
Linden,Tilia,cordata,Deciduous,Greenspire,,-111.0471913,45.66538155
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0467863,45.66752738
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0467913,45.6676176
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0467794,45.66776035
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0468782,45.66764754
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0488435,45.66782552
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0486957,45.66783506
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0483879,45.66782554
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0482342,45.66783447
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0477126,45.66782773
Mountain Ash,Sorbus,decora,Deciduous,,,-111.0477663,45.66792475
Oakleaf Mountain Ash,Sorbus,x hybrida,Deciduous,,,-111.0478047,45.66773899
Oakleaf Mountain Ash,Sorbus,x hybrida,Deciduous,,,-111.048056,45.6677372
Ash (Green),Fraxinus,pennsylvanica,Deciduous,Patmore,,-111.0485229,45.66795453
Ash (Green),Fraxinus,pennsylvanica,Deciduous,Patmore,,-111.0481534,45.66827873
Mayday Tree,Prunus,padus,Deciduous,,,-111.0484335,45.66813606
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0482391,45.6680904
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.048179,45.66807908
Mountain Ash,Sorbus,ocuparia,Deciduous,,,-111.0485593,45.66800119
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0485076,45.66533065
Apple (Flower Crab),Malus, ,Deciduous,,,-111.048516,45.66540627
Birch (Weeping),Betula,pendula,Deciduous,,,-111.0486429,45.66574505
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0486206,45.6658364
Apple,Malus, ,Deciduous,,,-111.0486332,45.66547459
Buckeye,Aesculus,glabra,Deciduous,,,-111.0485588,45.66553264
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0488673,45.66540772
Buckeye,Aesculus,glabra,Deciduous,,,-111.0487694,45.66547328
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0488723,45.66552322
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0490329,45.66559519
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0489883,45.66550934
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.049036,45.66547989
Hackberry,Celtis,occidentalis,Deciduous,,,-111.0489499,45.66540006
Buckeye,Aesculus,glabra,Deciduous,,,-111.0487556,45.66574541
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0488805,45.66573275
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0488742,45.6656238
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0491211,45.66562474
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0491726,45.66578908
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0490566,45.66583715
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0488897,45.66603244
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0488668,45.66623544
Linden (American),Tilia,americana,Deciduous,,,-111.0488332,45.66593536
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0491676,45.66586947
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0490948,45.66596139
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0489862,45.66590535
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0490043,45.66625161
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0490603,45.66630694
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0493184,45.66632591
Maple (Norway),Acer,platenoides,Deciduous,,,-111.0489876,45.66582057
Oak (Bur),Quercus,macrocarpa,Deciduous,,,-111.0488724,45.66585869
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0496165,45.6657798
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0497622,45.66583365
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0499269,45.66601891
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.049924,45.66613841
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0499482,45.66624495
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0495513,45.6659245
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0495879,45.66596649
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0496671,45.66594547
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0497945,45.66627244
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0496941,45.66633108
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0494699,45.66633386
Maple (Norway),Acer,platenoides,Deciduous,,,-111.049876,45.66586257
Maple (Norway),Acer,platenoides,Deciduous,,,-111.0500064,45.66606672
Oak (Bur),Quercus,macrocarpa,Deciduous,,,-111.0499028,45.665838
Oak (Bur),Quercus,macrocarpa,Deciduous,,,-111.0500066,45.66593013
Linden (American),Tilia,americana,Deciduous,,,-111.0498464,45.66533991
Linden (American),Tilia,americana,Deciduous,,,-111.0498508,45.66542672
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0498824,45.66550796
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0499615,45.66547794
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0498459,45.66557296
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0497398,45.66562943
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0498621,45.66563326
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0499621,45.66572855
Oak (Bur),Quercus,macrocarpa,Deciduous,,,-111.0497983,45.66558371
Maple (Norway),Acer,platenoides,Deciduous,,,-111.0500786,45.66574701
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.050152,45.66582495
Honey Locust,Gleditsia,triacanthos,Deciduous,,,-111.0503797,45.66594036
Honey Locust,Gleditsia,triacanthos,Deciduous,,,-111.0504557,45.66592357
Honey Locust,Gleditsia,triacanthos,Deciduous,,,-111.0504483,45.66596957
Serviceberry Tree,Amelanchier,canadensis,Deciduous,,,-111.0501485,45.66588159
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0501742,45.66605618
Linden (American),Tilia,americana,Deciduous,,,-111.0501693,45.66622493
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0501779,45.66615782
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0501779,45.66628165
Elm (American),Ulmus,americana,Deciduous,Brandon,,-111.0495504,45.66659951
Ginalla Maple,Acer,ginnala,Deciduous,,,-111.0495907,45.66655356
Birch (Weeping),Betula,pendula,Deciduous,,,-111.0496249,45.66645431
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0495372,45.6664872
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0494907,45.66646809
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0494877,45.6666673
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0493132,45.6666548
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0493215,45.66647477
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0492385,45.6664987
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0492437,45.66652611
Birch (Weeping),Betula,pendula,Deciduous,,,-111.0492297,45.66644562
Elm (American),Ulmus,americana,Deciduous,Brandon,5/19/16 16:25,-111.0492529,45.66667789
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0493284,45.6666662
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0492376,45.6667915
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0493327,45.6667772
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0493157,45.66691228
Elm (American),Ulmus,americana,Deciduous,,,-111.0492177,45.66684088
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0499498,45.66696063
Apple (Flower Crab),Malus, ,Deciduous,,,-111.050267,45.66697239
Ash (Green),Fraxinus,pennslvanica,Deciduous,,,-111.0505259,45.6669932
Birch (Weeping),Betula,pendula,Deciduous,,,-111.0500861,45.66699872
Oak (Bur),Quercus,macrocarpa,Deciduous,,,-111.050029,45.66703797
Oak (Bur),Quercus,macrocarpa,Deciduous,,,-111.0503236,45.66711099
Oak (Bur),Quercus,macrocarpa,Deciduous,,,-111.0504192,45.6670898
Linden (American),Tilia,americana,Deciduous,,,-111.0497896,45.66710697
Linden (American),Tilia,americana,Deciduous,,,-111.0497602,45.66712368
Linden (American),Tilia,americana,Deciduous,,,-111.0497668,45.6670799
Linden (American),Tilia,americana,Deciduous,,,-111.0497431,45.66709763
Linden (American),Tilia,americana,Deciduous,,,-111.0497028,45.66707904
Cottonwood,Populus, ,Deciduous,,,-111.050289,45.66729389
Cottonwood,Populus, ,Deciduous,,,-111.0499608,45.66737064
Cottonwood,Populus, ,Deciduous,,,-111.049983,45.66737431
Cottonwood,Populus, ,Deciduous,,,-111.0499,45.66737356
Aspen,Populus, tremuloides,Deciduous,,,-111.0502342,45.66729992
Aspen,Populus, tremuloides,Deciduous,,,-111.0501903,45.66732458
Birch (Paper),Betula,papyrifera,Deciduous,,,-111.0499924,45.66733436
Linden,Tilia,mongolica,Deciduous,Harvest Gold,,-111.050241,45.66735326
Mountain Ash,Sorbus,decora,Deciduous,,,-111.0501928,45.66735633
Aspen,Populus, tremuloides,Deciduous,,,-111.0501769,45.66737645
Elm (American),Ulmus,americana,Deciduous,Brandon,,-111.0500926,45.66738427
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0495798,45.66761874
Lilac (Japanese),Syringa,reticulata,Deciduous,,,-111.0496405,45.66756603
Princess Kay Plum,Prunus,nigra,Deciduous,,,-111.049586,45.66775156
Aspen,Populus, tremuloides,Deciduous,,,-111.0494659,45.66735701
Aspen,Populus, tremuloides,Deciduous,,,-111.0494471,45.6673836
Aspen,Populus, tremuloides,Deciduous,,,-111.0494373,45.66737376
Aspen,Populus, tremuloides,Deciduous,,,-111.0492568,45.6673882
Aspen,Populus, tremuloides,Deciduous,,,-111.0492162,45.66735738
Mountain Ash,Sorbus,decora,Deciduous,,,-111.0492521,45.66731629
Birch (Paper),Betula,papyrifera,Deciduous,,,-111.0495499,45.66731792
Birch (Paper),Betula,papyrifera,Deciduous,,,-111.0495358,45.66729246
Birch (Paper),Betula,papyrifera,Deciduous,,,-111.0494933,45.66729552
Birch (Paper),Betula,papyrifera,Deciduous,,,-111.0493467,45.66726872
Birch (Paper),Betula,papyrifera,Deciduous,,,-111.0492665,45.66727205
Ash (Green),Fraxinus,pennsylvanica,Deciduous,Patmore,,-111.050591,45.66793389
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0498953,45.66796866
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0498863,45.66783223
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0498341,45.66784087
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0497483,45.66783035
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0495922,45.66783001
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0494409,45.66783045
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0492619,45.66783198
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0491397,45.66783047
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0490855,45.6682265
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.048975,45.66838802
Purple Frost Birch,Betula,platyphylla,Deciduous,Szechuanica x Pendula,6/7/16 6:00,-111.0489799,45.66812521
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0491772,45.66837642
Apple (Flower Crab),Malus, ,Deciduous,,,-111.049449,45.66823982
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0494044,45.66805556
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0507996,45.66858566
Buckeye,Aesculus,glabra,Deciduous,,,-111.0508421,45.66873089
Elm (American),Ulmus,americana,Deciduous,,,-111.0509648,45.66904413
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0510809,45.66875004
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0510829,45.66865298
Apple,Malus, ,Deciduous,,,-111.0510263,45.66837188
Oak (Bur),Quercus,macrocarpa,Deciduous,,,-111.0510932,45.6690601
Oak (Bur),Quercus,macrocarpa,Deciduous,,,-111.0511671,45.66905108
Elm (American),Ulmus,americana,Deciduous,,,-111.05124,45.66907261
Apple (Flower Crab),Malus,'Hopa',Deciduous,,,-111.0517403,45.66842006
Birch (Weeping),Betula,pendula,Deciduous,,,-111.0515765,45.66856767
Oak (Bur),Quercus,macrocarpa,Deciduous,,,-111.0517812,45.66868196
Buckeye,Aesculus,glabra,Deciduous,,,-111.0515662,45.66869988
Oak,Quercus,bicolor,Deciduous,Swamp White Oak,,-111.0518119,45.66893032
Elm (American),Ulmus,americana,Deciduous,,,-111.0518396,45.66815038
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0518582,45.66923541
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0517182,45.66923864
Maple (Sugar),Acer,saccharum,Deciduous,,,-111.0515943,45.66923228
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0514886,45.66924976
Maple (Norway),Acer,platanoides,Deciduous,,,-111.051181,45.66924432
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0508548,45.6695584
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0508562,45.66965929
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0508508,45.66976941
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0508519,45.669894
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0494216,45.6700163
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0495798,45.67001605
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0504,45.67001338
Apple,Malus, ,Deciduous,,,-111.0488282,45.66860772
Oak (Bur),Quercus,macrocarpa,Deciduous,,,-111.0484185,45.66862708
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0480713,45.66859098
Apple (Flower Crab),Malus, ,Deciduous,,,-111.0480329,45.66883407
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0483484,45.66869236
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0480736,45.66865918
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0480148,45.66876588
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0479689,45.66887596
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0479398,45.6689776
Apple (Flower Crab),Malus, ,Deciduous,Donald Wyman,,-111.0492523,45.66856752
Donald Wyman  Crab,Malus, ,Deciduous,Donald Wyman,,-111.0492822,45.66862232
Donald Wyman  Crab,Malus, ,Deciduous,Donald Wyman,,-111.0492208,45.66866689
Donald Wyman  Crab,Malus, ,Deciduous,,,-111.049223,45.66862649
Rocky Mountain Maple,Acer,glabrum,Deciduous,,,-111.0491394,45.66866273
Rocky Mountain Maple,Acer,glabrum,Deciduous,,,-111.0490802,45.66866076
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0514875,45.67070294
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0514856,45.67069356
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0515216,45.67069659
Chokecherry,Prunus,virginiana,Deciduous,,,-111.0515012,45.67069754
Chokecherry,Prunus,virginiana,Deciduous,,,-111.051504,45.67071184
Aspen,Populus,tremuloides,Deciduous,,,-111.0518245,45.67084339
Aspen,Populus,tremuloides,Deciduous,,,-111.0517921,45.6708378
Aspen,Populus,tremuloides,Deciduous,,,-111.0517977,45.67082482
Aspen,Populus,tremuloides,Deciduous,,,-111.0518359,45.6708483
Aspen,Populus,tremuloides,Deciduous,,,-111.0518691,45.67084276
Aspen,Populus,tremuloides,Deciduous,,,-111.0518826,45.6708099
Aspen,Populus,tremuloides,Deciduous,,,-111.0518382,45.6708225
Aspen,Populus,tremuloides,Deciduous,,,-111.0518276,45.67082709
Aspen,Populus,tremuloides,Deciduous,,,-111.0518211,45.67081307
Aspen,Populus,tremuloides,Deciduous,,,-111.0517919,45.67081591
Aspen,Populus,tremuloides,Deciduous,,,-111.051801,45.67080316
Aspen,Populus,tremuloides,Deciduous,,,-111.0518184,45.67081456
Aspen,Populus,tremuloides,Deciduous,,,-111.0518446,45.6707998
Aspen,Populus,tremuloides,Deciduous,,,-111.0518653,45.67078957
Aspen,Populus,tremuloides,Deciduous,,,-111.0518542,45.67077189
Aspen,Populus,tremuloides,Deciduous,,,-111.0518326,45.67078339
Aspen,Populus,tremuloides,Deciduous,,,-111.0518328,45.67078663
Aspen,Populus,tremuloides,Deciduous,,,-111.0518067,45.67077808
Aspen,Populus,tremuloides,Deciduous,,,-111.0518265,45.67077816
Aspen,Populus,tremuloides,Deciduous,,,-111.0518306,45.67078895
Aspen,Populus,tremuloides,Deciduous,,,-111.0518026,45.6707742
Aspen,Populus,tremuloides,Deciduous,,,-111.0518215,45.67076165
Aspen,Populus,tremuloides,Deciduous,,,-111.0515068,45.67074489
Aspen,Populus,tremuloides,Deciduous,,,-111.0515128,45.67077846
Aspen,Populus,tremuloides,Deciduous,,,-111.0515158,45.67077699
Aspen,Populus,tremuloides,Deciduous,,,-111.0515182,45.67080642
Aspen,Populus,tremuloides,Deciduous,,,-111.0514998,45.67080459
Aspen,Populus,tremuloides,Deciduous,,,-111.051523,45.6708082
Aspen,Populus,tremuloides,Deciduous,,,-111.0515157,45.67081158
Aspen,Populus,tremuloides,Deciduous,,,-111.051543,45.67082253
Aspen,Populus,tremuloides,Deciduous,,,-111.0515597,45.67080823
Aspen,Populus,tremuloides,Deciduous,,,-111.0515478,45.67079827
Aspen,Populus,tremuloides,Deciduous,,,-111.0515501,45.67082266
Aspen,Populus,tremuloides,Deciduous,,,-111.0515755,45.67081557
Aspen,Populus,tremuloides,Deciduous,,,-111.05157,45.67079853
Aspen,Populus,tremuloides,Deciduous,,,-111.0516002,45.67080366
Aspen,Populus,tremuloides,Deciduous,,,-111.0515737,45.67081723
Aspen,Populus,tremuloides,Deciduous,,,-111.0515833,45.67084624
Aspen,Populus,tremuloides,Deciduous,,,-111.0515905,45.67083647
Aspen,Populus,tremuloides,Deciduous,,,-111.051602,45.67084672
Aspen,Populus,tremuloides,Deciduous,,,-111.0516236,45.67084036
Aspen,Populus,tremuloides,Deciduous,,,-111.0516142,45.67083661
Aspen,Populus,tremuloides,Deciduous,,,-111.0516185,45.67085491
Aspen,Populus,tremuloides,Deciduous,,,-111.0515374,45.67085041
Aspen,Populus,tremuloides,Deciduous,,,-111.0515662,45.67086728
Aspen,Populus,tremuloides,Deciduous,,,-111.0515759,45.67085984
Aspen,Populus,tremuloides,Deciduous,,,-111.0515944,45.67088323
Aspen,Populus,tremuloides,Deciduous,,,-111.0515875,45.67088516
Aspen,Populus,tremuloides,Deciduous,,,-111.0515707,45.67090202
Aspen,Populus,tremuloides,Deciduous,,,-111.0515237,45.67102364
Aspen,Populus,tremuloides,Deciduous,,,-111.051553,45.67101083
Aspen,Populus,tremuloides,Deciduous,,,-111.05151,45.67102612
Aspen,Populus,tremuloides,Deciduous,,,-111.0515436,45.6710301
Aspen,Populus,tremuloides,Deciduous,,,-111.0515084,45.67105173
Aspen,Populus,tremuloides,Deciduous,,,-111.0515432,45.67104723
Aspen,Populus,tremuloides,Deciduous,,,-111.0515794,45.67102894
